"sel","_id","gc","length","W_Bin_194-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","9866","0.488","1377","3.8482","no-hit","no-hit","c_000004368338"
"","9867","0.4679","2071","7.2728","Eukaryota","Bacillariophyta","c_000002169480"
"","9868","0.467","1197","5.5815","Eukaryota","Bacillariophyta","c_000004823478"
"","9869","0.4849","2093","2.8538","Eukaryota","Bacillariophyta","c_000001726621"
"","9870","0.4527","1204","5.4502","no-hit","no-hit","c_000002519570"
"","9871","0.4683","1294","9.0974","no-hit","no-hit","c_000002901032"
"","9872","0.4553","1700","3.3294","no-hit","no-hit","c_000004922470"
"","9873","0.4905","2112","5.9763","Eukaryota","Bacillariophyta","c_000001973872"
"","9874","0.4769","1688","7.5883","no-hit","no-hit","c_000004889240"
"","9876","0.4837","1869","5.656","Eukaryota","Bacillariophyta","c_000001746838"
"","9877","0.4925","2660","6.2229","Eukaryota","Bacillariophyta","c_000004475736"
"","9878","0.4899","1292","5.4659","Eukaryota","Oomycota","c_000001326461"
"","9879","0.4788","1911","8.146","no-hit","no-hit","c_000003348466"
"","9880","0.4827","1765","1.8822","Eukaryota","Oomycota","c_000004495033"
"","9881","0.4707","1585","6.6568","Eukaryota","Bacillariophyta","c_000001593066"
"","9882","0.5078","1597","6.3394","Eukaryota","Bacillariophyta","c_000000683410"
"","9883","0.4763","1201","6.4996","no-hit","no-hit","c_000003373466"
"","9884","0.4541","1872","3.5203","no-hit","no-hit","c_000003679856"
"","9885","0.543","1164","375.5103","no-hit","no-hit","c_000000914701"
"","9886","0.4771","1264","10.2231","Eukaryota","Bacillariophyta","c_000002433004"
"","9887","0.4968","1409","4.907","Eukaryota","Bacillariophyta","c_000002936562"
"","9888","0.5063","1669","8.8969","Eukaryota","Bacillariophyta","c_000002181325"
"","9889","0.4666","1734","6.4435","Eukaryota","Bacillariophyta","c_000003888392"
"","9890","0.5273","1134","3.8959","no-hit","no-hit","c_000000313603"
"","9891","0.49","2412","3.2073","no-hit","no-hit","c_000002067979"
"","9892","0.4667","1277","5.7831","Eukaryota","Bacillariophyta","c_000002644804"
"","9893","0.4465","1700","6.6012","Eukaryota","Bacillariophyta","c_000003667017"
"","9894","0.481","1081","7.2831","no-hit","no-hit","c_000004681313"
"","9895","0.4735","1715","7.5038","Eukaryota","Bacillariophyta","c_000001968591"
"","9896","0.4676","2885","5.0281","no-hit","no-hit","c_000002649978"
"","9897","0.4841","2041","5.1338","no-hit","no-hit","c_000000018136"
"","9898","0.4884","2074","4.1254","Eukaryota","Bacillariophyta","c_000001980157"
"","9899","0.4664","1694","8.8105","no-hit","no-hit","c_000003240519"
"","9900","0.4868","2993","10.0551","Eukaryota","Eukaryota-undef","c_000002496638"
"","9902","0.4714","2117","6.8734","no-hit","no-hit","c_000002057123"
"","9903","0.4847","1370","8.0175","Eukaryota","Bacillariophyta","c_000000097683"
"","9904","0.4938","1782","8.6498","no-hit","no-hit","c_000005110357"
"","9905","0.4729","1605","17.2561","no-hit","no-hit","c_000000588930"
"","9906","0.497","2461","6.3425","Eukaryota","Bacillariophyta","c_000001195625"
"","9907","0.4717","1166","11.3662","no-hit","no-hit","c_000002123008"
"","9908","0.4899","2386","5.5968","no-hit","no-hit","c_000003243482"
"","9909","0.5","2204","111.0127","no-hit","no-hit","c_000003475545"
"","9910","0.4793","1137","8.8496","Eukaryota","Bacillariophyta","c_000000748649"
"","9911","0.4879","1285","2.1642","no-hit","no-hit","c_000003011405"
"","9912","0.4853","1700","10.95","Eukaryota","Bacillariophyta","c_000001112490"
"","9913","0.4773","1077","6.1198","Eukaryota","Bacillariophyta","c_000003742952"
"","9914","0.4967","2092","15.3126","Eukaryota","Bacillariophyta","c_000003545042"
"","9915","0.4683","1388","10.4452","Eukaryota","Bacillariophyta","c_000001926604"
"","9916","0.4796","1322","7.1014","Eukaryota","Bacillariophyta","c_000003836204"
"","9917","0.4963","1892","5.9852","no-hit","no-hit","c_000000840384"
"","9918","0.4815","1213","88.4641","Eukaryota","Bacillariophyta","c_000002330290"
"","9919","0.4798","1363","6.4747","Eukaryota","Bacillariophyta","c_000003696148"
"","9920","0.4878","1761","7.6689","Eukaryota","Bacillariophyta","c_000001060561"
"","9921","0.473","1296","3.919","no-hit","no-hit","c_000005440905"
"","9922","0.4959","1571","4.4672","no-hit","no-hit","c_000002316263"
"","9923","0.4849","2050","3.1805","Eukaryota","Haptophyta","c_000004156260"
"","9924","0.4961","2036","5.6198","Eukaryota","Bacillariophyta","c_000000824331"
"","9925","0.4701","1821","4.3773","no-hit","no-hit","c_000001212567"
"","9926","0.4756","2563","4.9376","no-hit","no-hit","c_000001959716"
"","9927","0.4747","1089","6.7842","no-hit","no-hit","c_000003836828"
"","9928","0.4849","1926","5.7876","no-hit","no-hit","c_000003505794"
"","9929","0.4813","1789","3.6177","no-hit","no-hit","c_000000648848"
"","9930","0.4502","1175","5.0349","no-hit","no-hit","c_000001332803"
"","9931","0.4851","1773","6.9374","Eukaryota","Bacillariophyta","c_000003448637"
"","9932","0.4915","1115","2.9928","Eukaryota","Bacillariophyta","c_000004445416"
"","9933","0.4728","1762","7.6379","Eukaryota","Bacillariophyta","c_000001188100"
"","9934","0.5144","1182","1.6497","no-hit","no-hit","c_000003099827"
"","9935","0.4454","1208","7.5149","no-hit","no-hit","c_000004074333"
"","9936","0.4688","1316","5.9271","no-hit","no-hit","c_000000911419"
"","9937","0.473","4503","1.9707","Eukaryota","Bacillariophyta","c_000002549114"
"","9938","0.4896","1634","7.5508","Eukaryota","Bacillariophyta","c_000004028461"
"","9939","0.4866","1459","3.7711","Eukaryota","Bacillariophyta","c_000004445724"
"","9940","0.5137","1604","5.548","no-hit","no-hit","c_000002109997"
"","9941","0.4854","1881","9.4912","Eukaryota","Bacillariophyta","c_000004151653"
"","9942","0.5063","1501","6.541","no-hit","no-hit","c_000005060353"
"","9943","0.4806","1419","5.8562","Eukaryota","Bacillariophyta","c_000001432640"
"","9944","0.491","2597","5.1891","no-hit","no-hit","c_000005420811"
"","9945","0.489","2857","7.6024","Eukaryota","Bacillariophyta","c_000003150101"
"","9946","0.4679","1603","4.2439","no-hit","no-hit","c_000001084453"
"","9947","0.5072","1039","6.0192","Eukaryota","Bacillariophyta","c_000004703167"
"","9948","0.4611","1978","6.2088","no-hit","no-hit","c_000001072219"
"","9949","0.506","1091","118.4546","Eukaryota","Bacillariophyta","c_000003166989"
"","9950","0.4867","1237","4.9458","Eukaryota","Bacillariophyta","c_000003623922"
"","9951","0.4877","1509","232.3565","no-hit","no-hit","c_000000810383"
"","9952","0.4919","2033","6.0039","no-hit","no-hit","c_000001000526"
"","9953","0.4736","1400","7.6193","Eukaryota","Bacillariophyta","c_000001024360"
"","9954","0.4728","1159","6.8404","Eukaryota","Bacillariophyta","c_000002423917"
"","9955","0.5044","1923","5.441","no-hit","no-hit","c_000003186282"
"","9956","0.4802","1462","5.2955","Eukaryota","Bacillariophyta","c_000001639367"
"","9957","0.4992","2442","6.6466","Eukaryota","Bacillariophyta","c_000000689462"
"","9958","0.4637","1915","6.4794","Eukaryota","Bacillariophyta","c_000004793871"
"","9959","0.4916","1908","7.2542","Eukaryota","Bacillariophyta","c_000000388686"
"","9960","0.4869","1902","5.5147","Eukaryota","Bacillariophyta","c_000001019247"
"","9961","0.4903","1334","4.5307","Eukaryota","Bacillariophyta","c_000001931001"
"","9962","0.4428","1976","5.0825","no-hit","no-hit","c_000001044636"
"","9963","0.4903","1648","7.4126","Eukaryota","Bacillariophyta","c_000004404574"
"","9964","0.4652","1709","5.1223","Eukaryota","Bacillariophyta","c_000001368036"
"","9965","0.4967","1055","68.8483","Eukaryota","Bacillariophyta","c_000005256290"
"","9966","0.4675","1217","24.8209","no-hit","no-hit","c_000004781099"
"","9967","0.5056","1256","5.4586","Eukaryota","Bacillariophyta","c_000004941223"
"","9968","0.5041","1333","6.195","no-hit","no-hit","c_000004810828"
"","9969","0.4646","1031","2.7391","Eukaryota","Bacillariophyta","c_000000284018"
"","9970","0.4806","1912","6.8436","Eukaryota","Bacillariophyta","c_000003066062"
"","9971","0.48","1152","4.395","Eukaryota","Bacillariophyta","c_000002841391"
"","9972","0.4774","2166","4.5489","Eukaryota","Bacillariophyta","c_000003966948"
"","9973","0.4819","1378","9.5203","Eukaryota","Eukaryota-undef","c_000004369163"
"","9974","0.5209","2659","6.1643","Eukaryota","Bacillariophyta","c_000000079572"
"","9975","0.4836","1251","8.8018","Eukaryota","Bacillariophyta","c_000003590656"
"","9976","0.4675","2336","4.6297","Eukaryota","Bacillariophyta","c_000002046817"
"","9977","0.4833","1167","6.383","Eukaryota","Bacillariophyta","c_000004739506"
"","9978","0.5082","1092","3.9496","no-hit","no-hit","c_000002218016"
"","9979","0.4649","1269","11.1505","no-hit","no-hit","c_000004881567"
"","9980","0.4559","2266","8.192","no-hit","no-hit","c_000005434000"
"","9981","0.5036","2478","5.4907","Eukaryota","Rhodophyta","c_000001622119"
"","9982","0.4897","2138","6.855","Eukaryota","Bacillariophyta","c_000001316912"
"","9983","0.5014","1741","3.8426","Eukaryota","Brachiopoda","c_000000638323"
"","9984","0.4787","1220","5.077","no-hit","no-hit","c_000001439548"
"","9985","0.4703","2220","7.5104","no-hit","no-hit","c_000000943065"
"","9986","0.4515","1247","4.0922","no-hit","no-hit","c_000004985781"
"","9987","0.4972","2997","6.3143","Eukaryota","Bacillariophyta","c_000005040696"
"","9988","0.5049","2428","4.222","Eukaryota","Bacillariophyta","c_000000217320"
"","9989","0.4965","1553","5.4971","Eukaryota","Bacillariophyta","c_000003692464"
"","9990","0.4863","1929","4.7418","no-hit","no-hit","c_000004139750"
"","9991","0.4471","2100","4.399","no-hit","no-hit","c_000001870747"
"","9993","0.5006","1808","4.8556","Eukaryota","Bacillariophyta","c_000003658119"
"","9994","0.4711","2265","4.9382","no-hit","no-hit","c_000002015414"
"","9995","0.4985","1625","6.4338","Eukaryota","Bacillariophyta","c_000002215646"
"","9996","0.4971","3124","6.1844","no-hit","no-hit","c_000002622094"
"","9997","0.4825","1144","6.8505","no-hit","no-hit","c_000002705136"
"","9998","0.4874","2942","10.7825","Eukaryota","Bacillariophyta","c_000003538675"
"","9999","0.4547","1357","8.9499","Eukaryota","Bacillariophyta","c_000004294807"
"","10000","0.4714","1485","2.7657","Eukaryota","Bacillariophyta","c_000000511549"
"","10001","0.5013","1125","3.9218","no-hit","no-hit","c_000001483093"
"","10002","0.4569","1589","2.1391","no-hit","no-hit","c_000001187948"
"","10003","0.4554","1245","10.4972","Eukaryota","Bacillariophyta","c_000001361136"
"","10004","0.4648","1734","5.9331","Eukaryota","Bacillariophyta","c_000000482230"
"","10005","0.4657","2102","10.3768","Eukaryota","Bacillariophyta","c_000001486186"
"","10006","0.5005","1051","3.1675","no-hit","no-hit","c_000000061408"
"","10007","0.5042","1658","6.3275","Eukaryota","Bacillariophyta","c_000004380458"
"","10008","0.4556","1905","15.2677","Eukaryota","Bacillariophyta","c_000004994968"
"","10009","0.4763","1222","6.0049","Eukaryota","Bacillariophyta","c_000003624552"
"","10010","0.463","1365","7.1495","no-hit","no-hit","c_000003052313"
"","10011","0.5232","2609","4.3887","Eukaryota","Bacillariophyta","c_000002119756"
"","10012","0.493","1278","4.7981","Eukaryota","Bacillariophyta","c_000002519315"
"","10013","0.4481","1754","7.8865","no-hit","no-hit","c_000002009107"
"","10014","0.4959","1595","5.8132","Eukaryota","Bacillariophyta","c_000005454029"
"","10015","0.4977","2636","4.7303","no-hit","no-hit","c_000000479280"
"","10016","0.4826","1264","7.5902","Eukaryota","Bacillariophyta","c_000001998384"
"","10017","0.499","2024","6.5815","Eukaryota","Bacillariophyta","c_000000004295"
"","10018","0.5012","1253","9.8691","Eukaryota","Bacillariophyta","c_000000634958"
"","10019","0.4579","1712","3.7202","no-hit","no-hit","c_000003926357"
"","10020","0.4711","1900","5.4421","Eukaryota","Bacillariophyta","c_000005368935"
"","10021","0.4835","1638","3.6545","no-hit","no-hit","c_000004807681"
"","10022","0.4558","1470","9.8578","no-hit","no-hit","c_000002803945"
"","10023","0.5097","1028","4.7325","Eukaryota","Bacillariophyta","c_000003546376"
"","10024","0.482","1276","25.5541","no-hit","no-hit","c_000003357499"
"","10025","0.4789","1019","3.7959","no-hit","no-hit","c_000002371835"
"","10026","0.4709","1875","13.8741","Eukaryota","Bacillariophyta","c_000004556439"
"","10027","0.4666","1316","4.7462","Eukaryota","Bacillariophyta","c_000003800457"
"","10028","0.4983","1429","3.3415","no-hit","no-hit","c_000003663163"
"","10029","0.4778","1034","10.8366","Eukaryota","Bacillariophyta","c_000002946286"
"","10030","0.4889","2522","8.2974","Eukaryota","Bacillariophyta","c_000004057403"
"","10031","0.5055","1915","5.5436","Eukaryota","Eukaryota-undef","c_000004158135"
"","10032","0.4911","1788","5.8674","no-hit","no-hit","c_000000280953"
"","10033","0.4783","2747","6.5351","no-hit","no-hit","c_000001910831"
"","10034","0.4558","1266","4.6074","Eukaryota","Bacillariophyta","c_000002709133"
"","10035","0.4744","1252","6.1414","no-hit","no-hit","c_000003178574"
"","10036","0.4646","2017","4.3009","no-hit","no-hit","c_000001305611"
"","10037","0.483","1261","5.4259","Eukaryota","Bacillariophyta","c_000003241899"
"","10038","0.4778","1622","6.1036","Eukaryota","Bacillariophyta","c_000004192984"
"","10039","0.4824","1559","4.9602","no-hit","no-hit","c_000004376810"
"","10040","0.4706","1258","6.5485","no-hit","no-hit","c_000005032953"
"","10041","0.4858","2081","7.1427","Eukaryota","Bacillariophyta","c_000005300642"
"","10042","0.4789","1988","6.1338","Eukaryota","Bacillariophyta","c_000001401899"
"","10043","0.4821","1813","7.3166","no-hit","no-hit","c_000004155314"
"","10044","0.4822","1379","4.9507","no-hit","no-hit","c_000001949019"
"","10045","0.4675","1844","7.0965","no-hit","no-hit","c_000005457360"
"","10046","0.4662","2010","6.192","no-hit","no-hit","c_000004335341"
"","10047","0.455","1411","7.18","Eukaryota","Bacillariophyta","c_000005364168"
"","10049","0.4493","2337","6.1938","Eukaryota","Bacillariophyta","c_000004767519"
"","10050","0.4614","2694","6.6362","Eukaryota","Bacillariophyta","c_000000204741"
"","10051","0.4921","1136","6.86","Eukaryota","Bacillariophyta","c_000003675408"
"","10052","0.4856","1180","5.8856","Eukaryota","Bacillariophyta","c_000004831393"
"","10053","0.4551","1136","5.9569","Eukaryota","Bacillariophyta","c_000002521504"
"","10054","0.4926","2168","6.1476","Eukaryota","Bacillariophyta","c_000004005116"
"","10055","0.4727","1009","2.003","Eukaryota","Bacillariophyta","c_000002912026"
"","10056","0.4794","2115","7.2671","Eukaryota","Bacillariophyta","c_000004139841"
"","10057","0.4779","1222","5.7013","no-hit","no-hit","c_000001585541"
"","10058","0.4768","2007","6.6946","Eukaryota","Bacillariophyta","c_000003770538"
"","10059","0.4716","1319","4.326","Eukaryota","Bacillariophyta","c_000005218581"
"","10060","0.4832","1790","230.5732","Eukaryota","Bacillariophyta","c_000005413038"
"","10061","0.4848","2566","61.3359","Eukaryota","Bacillariophyta","c_000000107141"
"","10062","0.4745","3562","5.6715","no-hit","no-hit","c_000001243882"
"","10063","0.4621","1556","8.2763","Eukaryota","Bacillariophyta","c_000001218576"
"","10064","0.4793","2435","5.2263","Eukaryota","Bacillariophyta","c_000003486802"
"","10065","0.4555","1102","7.6661","no-hit","no-hit","c_000003650571"
"","10066","0.4703","2775","6.1308","Eukaryota","Bacillariophyta","c_000002450183"
"","10067","0.4582","1209","3.4665","no-hit","no-hit","c_000003914348"
"","10068","0.5198","1839","5.0179","Eukaryota","Bacillariophyta","c_000000834973"
"","10069","0.4555","1798","10.7436","no-hit","no-hit","c_000001325638"
"","10070","0.4756","1125","24.7244","no-hit","no-hit","c_000000696858"
"","10071","0.4776","2521","4.8877","no-hit","no-hit","c_000005091377"
"","10072","0.5221","3164","10.6564","no-hit","no-hit","c_000000493794"
"","10073","0.5068","1251","5.6019","Eukaryota","Bacillariophyta","c_000004903723"
"","10074","0.4483","1673","5.2074","no-hit","no-hit","c_000000050853"
"","10075","0.482","1419","7.7477","no-hit","no-hit","c_000005264791"
"","10076","0.4686","1607","7.1164","no-hit","no-hit","c_000002754000"
"","10077","0.5099","1012","5.4289","no-hit","no-hit","c_000000453622"
"","10078","0.4446","1093","5.7438","no-hit","no-hit","c_000003708195"
"","10079","0.4925","1395","1.9032","no-hit","no-hit","c_000004301946"
"","10080","0.4733","1817","4.3385","Eukaryota","Bacillariophyta","c_000004668493"
"","10081","0.5103","1168","3.4598","Eukaryota","Bacillariophyta","c_000004697679"
"","10082","0.4603","1082","9.8808","no-hit","no-hit","c_000002403337"
"","10083","0.5096","1517","5.4601","Eukaryota","Bacillariophyta","c_000004683338"
"","10084","0.4879","1734","6.891","Eukaryota","Bacillariophyta","c_000003077736"
"","10085","0.4541","1896","1.3602","no-hit","no-hit","c_000003989924"
"","10086","0.5099","2481","4.2842","Eukaryota","Bacillariophyta","c_000003208482"
"","10087","0.4869","2286","4.9939","Eukaryota","Bacillariophyta","c_000004885904"
"","10088","0.4894","1040","5.65","Eukaryota","Bacillariophyta","c_000004799127"
"","10089","0.456","1487","12.7909","Eukaryota","Rhodophyta","c_000005419102"
"","10090","0.5029","2098","7.4867","Eukaryota","Bacillariophyta","c_000001616097"
"","10091","0.5035","1696","72.7983","no-hit","no-hit","c_000000708515"
"","10092","0.4996","1309","6.1429","Eukaryota","Bacillariophyta","c_000003217957"
"","10093","0.4855","1862","2.747","no-hit","no-hit","c_000004642313"
"","10094","0.5087","2992","8.2771","no-hit","no-hit","c_000000117477"
"","10095","0.4738","1127","3.5803","no-hit","no-hit","c_000001835734"
"","10096","0.4335","1571","9.485","no-hit","no-hit","c_000004786290"
"","10097","0.4693","1434","5.9958","Eukaryota","Bacillariophyta","c_000000622456"
"","10098","0.4709","1030","8.5621","Eukaryota","Bacillariophyta","c_000000652821"
"","10099","0.4672","2196","7.617","Eukaryota","Bacillariophyta","c_000003326977"
"","10100","0.4728","1802","6.8896","Eukaryota","Bacillariophyta","c_000003288829"
"","10101","0.4657","1123","6.9136","no-hit","no-hit","c_000003779862"
